CUST_ID,P_ACQ_1,ETHNICITY
10069757,0.0171,Orange
10069758,0.0194,Orange
10069759,0.019,Apple
10069760,0.0182,Lemon
10069761,0.038,Orange
10069762,0.0352,Lemon
10069763,0.0363,Orange
10069764,0.0355,Apple
10069765,0.0323,Orange
10069766,0.0069,Orange
10069767,0.0383,Apple
10069768,0.0232,Lemon
10069769,0.0328,Apple
10069770,0.0017,Apple
10069771,0.0196,Lemon
10069772,0.0185,Orange
10069773,0.0153,Orange
10069774,0.0211,Apple
10069775,0.039,Lemon
10069776,0.0195,Apple
10069777,0.0329,Lemon
10069778,0.0097,Apple
10069779,0.0249,Apple
10069780,0.0106,Lemon
10069781,0.0193,Orange
10069782,0.0093,Lemon
10069783,0.0355,Apple
10069784,0.034,Orange
10069785,0.0281,Apple
10069786,0.006,Apple
10069787,0.0381,Apple
10069788,0.0075,Lemon
10069789,0.022,Lemon
10069790,0.0154,Lemon
10069791,0.0248,Apple
10069792,0.0125,Lemon
10069793,0.0027,Lemon
10069794,0.0052,Lemon
10069795,0.0271,Apple
10069796,0.0328,Orange
10069797,0.0222,Apple
10069798,0.0387,Apple
10069799,0.0362,Lemon
10069800,0.0249,Orange
10069801,0.01,Orange
10069802,0.0211,Orange
10069803,0.0325,Orange
10069804,0.0234,Apple
10069805,0.0357,Lemon
10069806,0.0195,Apple
10069807,0.03,Apple
10069808,0.0277,Lemon
10069809,0.0031,Lemon
10069810,0.0343,Orange
10069811,0.0107,Orange
10069812,0.0303,Apple
10069813,0.0295,Orange
10069814,0.0134,Orange
10069815,0.0158,Orange
10069816,0.0135,Apple
10069817,0.0035,Apple
10069818,0.0239,Apple
10069819,0.0254,Orange
10069820,0.0294,Orange
10069821,0.0306,Orange
10069822,0.0017,Lemon
10069823,0.0069,Lemon
10069824,0.0325,Orange
10069825,0.0339,Apple
10069826,0.002,Orange
10069827,0.0334,Lemon
10069828,0.0395,Lemon
10069829,0.0017,Lemon
10069830,0.0047,Lemon
10069831,0.0178,Apple
10069832,0.0312,Lemon
10069833,0.0043,Orange
10069834,0.0084,Orange
10069835,0.0329,Lemon
10069836,0.0336,Orange
10069837,0.0286,Orange
10069838,0.0192,Lemon
10069839,0.0299,Apple
10069840,0.0387,Orange
10069841,0.0193,Lemon
10069842,0.0291,Apple
10069843,0.0328,Lemon
10069844,0.0375,Apple
10069845,0.0062,Apple
10069846,0.0283,Lemon
10069847,0.0216,Orange
10069848,0.0109,Lemon
10069849,0.0386,Orange
10069850,0.0157,Orange
10069851,0.0191,Lemon
10069852,0.0173,Lemon
10069853,0.0332,Lemon
10069854,0.0191,Orange
10069855,0.0022,Orange
10069856,0.0077,Lemon
10069857,0.0177,Lemon
10069858,0.0249,Lemon
10069859,0.005,Orange
10069860,0.0253,Orange
10069861,0.0063,Orange
10069862,0.0092,Lemon
10069863,0.0246,Lemon
10069864,0.0209,Orange
10069865,0.0344,Orange
10069866,0.0131,Orange
10069867,0.025,Lemon
10069868,0.0261,Orange
10069869,0.0359,Lemon
10069870,0.0038,Orange
10069871,0.0262,Apple
10069872,0.0045,Lemon
10069873,0.0369,Apple
10069874,0.0283,Apple
10069875,0.0316,Orange
10069876,0.0127,Apple
10069877,0.0292,Apple
10069878,0.0058,Lemon
10069879,0.0254,Orange
10069880,0.017,Orange
10069881,0.0344,Apple
10069882,0.0217,Lemon
10069883,0.013,Orange
10069884,0.0044,Orange
10069885,0.0044,Orange
10069886,0.0184,Orange
10069887,0.0096,Orange
10069888,0.0199,Orange
10069889,0.0176,Lemon
10069890,0.0299,Apple
10069891,0.0306,Apple
10069892,0.0026,Lemon
10069893,0.0288,Apple
10069894,0.0374,Orange
10069895,0.0003,Orange
10069896,0.037,Orange
10069897,0.0252,Apple
10069898,0.0154,Lemon
10069899,0.0322,Lemon
10069900,0.0263,Lemon
10069901,0.0104,Apple
10069902,0.0391,Lemon
10069903,0.0377,Orange
10069904,0.031,Orange
10069905,0.0157,Apple
10069906,0.0093,Apple
10069907,0.0357,Lemon
10069908,0.0053,Lemon
10069909,0.0258,Lemon
10069910,0.0139,Apple
10069911,0.0156,Orange
10069912,0.0044,Apple
10069913,0.0066,Orange
10069914,0.0067,Lemon
10069915,0.0193,Lemon
10069916,0.034,Orange
10069917,0.0372,Apple
10069918,0.0318,Apple
10069919,0.0032,Lemon
10069920,0.0245,Lemon
10069921,0.0203,Lemon
10069922,0.0283,Apple
10069923,0.0146,Orange
10069924,0.0293,Apple
10069925,0.0274,Orange
10069926,0.0014,Orange
10069927,0.0045,Orange
10069928,0.0387,Apple
10069929,0.0163,Lemon
10069930,0.0363,Orange
10069931,0.0005,Lemon
10069932,0.0184,Orange
10069933,0.0172,Lemon
10069934,0.0062,Apple
10069935,0.0227,Lemon
10069936,0.0129,Lemon
10069937,0.0019,Orange
10069938,0.0271,Apple
10069939,0.0256,Apple
10069940,0.0264,Apple
10069941,0.0344,Apple
10069942,0.0354,Lemon
10069943,0.0069,Lemon
10069944,0.0021,Apple
10069945,0.0243,Apple
10069946,0.037,Lemon
10069947,0.0005,Lemon
10069948,0.0294,Orange
10069949,0.0398,Lemon
10069950,0.0019,Apple
10069951,0.0125,Orange
10069952,0.0076,Orange
10069953,0.0329,Orange
10069954,0.0187,Lemon
10069955,0.0059,Lemon
10069956,0.0007,Lemon
10069957,0.0053,Apple
10069958,0.0298,Apple
10069959,0.0002,Orange
10069960,0.0119,Apple
10069961,0.0311,Lemon
10069962,0.0205,Orange
10069963,0.0376,Lemon
10069964,0.0318,Lemon
10069965,0.0386,Lemon
10069966,0.0068,Orange
10069967,0.0302,Apple
10069968,0.0278,Apple
10069969,0.022,Lemon
10069970,0.0117,Orange
10069971,0.0392,Lemon
10069972,0.0085,Lemon
10069973,0.0033,Orange
10069974,0.0092,Apple
10069975,0.0387,Apple
10069976,0.0193,Orange
10069977,0.0257,Apple
10069978,0.0354,Orange
10069979,0.032,Lemon
10069980,0.0086,Apple
10069981,0.0384,Orange
10069982,0.0064,Orange
10069983,0.0184,Orange
10069984,0.0269,Apple
10069985,0.0345,Lemon
10069986,0.0186,Apple
10069987,0.0319,Apple
10069988,0.0168,Orange
10069989,0.0144,Apple
10069990,0.0394,Lemon
10069991,0.0273,Lemon
10069992,0.0303,Orange
10069993,0.0162,Lemon
10069994,0.0158,Apple
10069995,0.0086,Lemon
10069996,0.0131,Orange
10069997,0.0005,Orange
10069998,0.0292,Lemon
10069999,0.0318,Orange
10070000,0.0241,Orange
10070001,0.0321,Apple
10070002,0.0214,Orange
10070003,0.0275,Lemon
10070004,0.0045,Lemon
10070005,0.0183,Orange
10070006,0.0212,Lemon
10070007,0.0167,Lemon
10070008,0.0259,Apple
10070009,0.0243,Orange
10070010,0.0265,Apple
10070011,0.0147,Apple
10070012,0.0228,Apple
10070013,0.001,Apple
10070014,0.0132,Apple
10070015,0.0048,Apple
10070016,0.0189,Orange
10070017,0.0175,Lemon
10070018,0.0178,Apple
10070019,0.0079,Lemon
10070020,0.0011,Orange
10070021,0.0024,Apple
10070022,0.0253,Orange
10070023,0.0353,Apple
10070024,0.0139,Orange
10070025,0.0361,Lemon
10070026,0.0256,Apple
10070027,0.0191,Lemon
10070028,0.0174,Orange
10070029,0.0266,Apple
10070030,0.0189,Orange
10070031,0.0343,Apple
10070032,0.0393,Lemon
10070033,0.0285,Orange
10070034,0.0164,Apple
10070035,0.0133,Orange
10070036,0.0093,Orange
10070037,0.0298,Apple
10070038,0.0062,Orange
10070039,0.0079,Orange
10070040,0.0214,Orange
10070041,0.0092,Apple
10070042,0.0389,Orange
10070043,0.013,Lemon
10070044,0.0266,Apple
10070045,0.0048,Apple
10070046,0.0194,Lemon
10070047,0.0187,Orange
10070048,0.0051,Orange
10070049,0.0155,Lemon
10070050,0.037,Orange
10070051,0.0382,Orange
10070052,0.0278,Lemon
10070053,0.0158,Orange
10070054,0.0189,Orange
10070055,0.0249,Lemon
10070056,0.039,Orange
10070057,0.0232,Lemon
10070058,0.0397,Orange
10070059,0.0298,Lemon
10070060,0.0355,Lemon
10070061,0.0254,Orange
10070062,0.0272,Lemon
10070063,0.0229,Lemon
10070064,0.0098,Lemon
10070065,0.0107,Lemon
10070066,0.0356,Apple
10070067,0.0328,Orange
10070068,0.021,Lemon
10070069,0.0341,Apple
10070070,0.0054,Apple
10070071,0.0159,Orange
10070072,0.0324,Lemon
10070073,0.0296,Orange
10070074,0.0225,Orange
10070075,0.0327,Lemon
10070076,0.0013,Orange
10070077,0.0384,Orange
10070078,0.0365,Apple
10070079,0.0299,Orange
10070080,0.0354,Lemon
10070081,0.0325,Lemon
10070082,0.0097,Orange
10070083,0.0028,Lemon
10070084,0.0041,Lemon
10070085,0.0226,Apple
10070086,0.0164,Orange
10070087,0.0077,Apple
10070088,0.0348,Orange
10070089,0.0035,Lemon
10070090,0.0143,Apple
10070091,0.0037,Apple
10070092,0.0008,Lemon
10070093,0.0169,Orange
10070094,0.0091,Lemon
10070095,0.0198,Lemon
10070096,0.0265,Apple
10070097,0.0102,Apple
10070098,0.0092,Orange
10070099,0.0204,Apple
10070100,0.0196,Apple
10070101,0.013,Lemon
10070102,0.0052,Lemon
10070103,0.0143,Apple
10070104,0.034,Orange
10070105,0.009,Lemon
10070106,0.0372,Lemon
10070107,0.0129,Lemon
10070108,0.0275,Orange
10070109,0.0246,Apple
10070110,0.0039,Apple
10070111,0.0153,Orange
10070112,0.0335,Apple
10070113,0.0169,Lemon
10070114,0.0312,Lemon
10070115,0.0192,Apple
10070116,0.0265,Orange
10070117,0.038,Apple
10070118,0.0213,Orange
10070119,0.0291,Apple
10070120,0.01,Lemon
10070121,0.0333,Orange
10070122,0.0347,Lemon
10070123,0.0376,Apple
10070124,0.0092,Lemon
10070125,0.0011,Lemon
10070126,0.0234,Lemon
10070127,0.036,Lemon
10070128,0.0049,Apple
10070129,0.0167,Apple
10070130,0.0336,Lemon
10070131,0.0045,Apple
10070132,0.013,Lemon
10070133,0.0323,Apple
10070134,0.0063,Orange
10070135,0.0002,Apple
10070136,0.0356,Orange
10070137,0.0345,Lemon
10070138,0.0012,Orange
10070139,0.029,Orange
10070140,0.0068,Apple
10070141,0.0377,Lemon
10070142,0.019,Lemon
10070143,0.018,Lemon
10070144,0.0002,Lemon
10070145,0.0288,Apple
10070146,0.0384,Apple
10070147,0.035,Apple
10070148,0.0062,Apple
10070149,0.0004,Orange
10070150,0.0372,Apple
10070151,0.0038,Apple
10070152,0.0334,Apple
10070153,0.0175,Lemon
10070154,0.0361,Orange
10070155,0.0366,Orange
10070156,0.0241,Apple
10070157,0.0245,Lemon
10070158,0.0324,Apple
10070159,0.0287,Lemon
10070160,0.0296,Orange
10070161,0.0379,Lemon
10070162,0.0071,Apple
10070163,0.0058,Apple
10070164,0.0032,Orange
10070165,0.0231,Apple
10070166,0.0174,Apple
10070167,0.0315,Apple
10070168,0.0224,Apple
10070169,0.0296,Apple
10070170,0.008,Orange
10070171,0.0335,Orange
10070172,0.0059,Lemon
10070173,0.0048,Lemon
10070174,0.0169,Orange
10070175,0.0045,Apple
10070176,0.0326,Orange
10070177,0.0381,Orange
10070178,0.0308,Apple
10070179,0.0282,Orange
10070180,0.0179,Lemon
10070181,0.0176,Lemon
10070182,0.0331,Orange
10070183,0.0067,Apple
10070184,0.0393,Lemon
10070185,0.0259,Apple
10070186,0.0096,Apple
10070187,0.0195,Lemon
10070188,0.0339,Apple
10070189,0.0371,Apple
10070190,0.0091,Lemon
10070191,0.0323,Lemon
10070192,0.0312,Lemon
10070193,0.0201,Orange
10070194,0.0369,Apple
10070195,0.0333,Orange
10070196,0.0377,Lemon
10070197,0.0348,Apple
10070198,0.0129,Orange
10070199,0.0229,Lemon
10070200,0.0003,Lemon
10070201,0.0191,Orange
10070202,0.0046,Orange
10070203,0.0362,Apple
10070204,0.0391,Orange
10070205,0.0082,Orange
10070206,0.0189,Lemon
10070207,0.0391,Orange
10070208,0.0231,Lemon
10070209,0.0108,Lemon
10070210,0.0328,Apple
10070211,0.0,Orange
10070212,0.0172,Lemon
10070213,0.0198,Orange
10070214,0.0148,Orange
10070215,0.007,Apple
10070216,0.0134,Apple
10070217,0.0199,Apple
10070218,0.0236,Orange
10070219,0.0343,Lemon
10070220,0.0011,Orange
10070221,0.0141,Lemon
10070222,0.011,Lemon
10070223,0.008,Orange
10070224,0.0002,Lemon
10070225,0.0222,Orange
10070226,0.0116,Orange
10070227,0.0206,Orange
10070228,0.0364,Apple
10070229,0.0368,Orange
10070230,0.0255,Lemon
10070231,0.006,Apple
10070232,0.0183,Orange
10070233,0.0286,Apple
10070234,0.0228,Apple
10070235,0.0237,Lemon
10070236,0.036,Orange
10070237,0.0304,Lemon
10070238,0.0118,Apple
10070239,0.0305,Lemon
10070240,0.0397,Lemon
10070241,0.0136,Orange
10070242,0.0206,Orange
10070243,0.0367,Apple
10070244,0.0391,Orange
10070245,0.0109,Apple
10070246,0.0074,Lemon
10070247,0.0032,Apple
10070248,0.0295,Lemon
10070249,0.0304,Orange
10070250,0.0399,Orange
10070251,0.0351,Apple
10070252,0.0013,Orange
10070253,0.0149,Lemon
10070254,0.0016,Orange
10070255,0.028,Lemon
10070256,0.0208,Lemon
10070257,0.0041,Apple
10070258,0.0394,Apple
10070259,0.0262,Apple
10070260,0.0203,Apple
10070261,0.0031,Orange
10070262,0.0114,Orange
10070263,0.0263,Lemon
10070264,0.0288,Apple
10070265,0.0051,Apple
10070266,0.0324,Apple
10070267,0.0367,Apple
10070268,0.0282,Orange
10070269,0.0276,Lemon
10070270,0.0356,Lemon
10070271,0.0017,Orange
10070272,0.0379,Lemon
10070273,0.0363,Apple
10070274,0.0053,Lemon
10070275,0.0339,Orange
10070276,0.0131,Lemon
10070277,0.0254,Apple
10070278,0.0156,Lemon
10070279,0.0335,Orange
10070280,0.0281,Orange
10070281,0.023,Apple
10070282,0.0097,Lemon
10070283,0.0345,Lemon
10070284,0.0161,Lemon
10070285,0.0006,Apple
10070286,0.0069,Apple
10070287,0.0306,Lemon
10070288,0.0161,Apple
10070289,0.0346,Orange
10070290,0.0011,Apple
10070291,0.0396,Lemon
10070292,0.0179,Apple
10070293,0.0164,Lemon
10070294,0.0363,Orange
10070295,0.0065,Lemon
10070296,0.0334,Orange
10070297,0.0185,Apple
10070298,0.0051,Lemon
10070299,0.0315,Lemon
10070300,0.0215,Orange
10070301,0.0301,Orange
10070302,0.0149,Apple
10070303,0.0378,Apple
10070304,0.0115,Apple
10070305,0.0127,Apple
10070306,0.0037,Orange
10070307,0.0267,Orange
10070308,0.0078,Lemon
10070309,0.0398,Apple
10070310,0.0319,Lemon
10070311,0.005,Orange
10070312,0.0086,Apple
10070313,0.0358,Apple
10070314,0.0381,Lemon
10070315,0.0263,Apple
10070316,0.0335,Orange
10070317,0.0295,Apple
10070318,0.015,Orange
10070319,0.0271,Apple
10070320,0.0332,Apple
10070321,0.0344,Apple
10070322,0.0086,Lemon
10070323,0.0263,Lemon
10070324,0.0293,Lemon
10070325,0.0079,Apple
10070326,0.0223,Apple
10070327,0.0174,Apple
10070328,0.0078,Lemon
10070329,0.0049,Lemon
10070330,0.0254,Lemon
10070331,0.0252,Apple
10070332,0.033,Apple
10070333,0.0005,Apple
10070334,0.0164,Lemon
10070335,0.0021,Apple
10070336,0.0368,Lemon
10070337,0.0328,Lemon
10070338,0.0128,Apple
10070339,0.0015,Apple
10070340,0.0022,Lemon
10070341,0.0249,Orange
10070342,0.0005,Apple
10070343,0.0387,Apple
10070344,0.0333,Apple
10070345,0.001,Apple
10070346,0.0022,Apple
10070347,0.0268,Lemon
10070348,0.0111,Lemon
10070349,0.009,Lemon
10070350,0.0147,Lemon
10070351,0.0145,Lemon
10070352,0.003,Lemon
10070353,0.0277,Orange
10070354,0.0194,Lemon
10070355,0.0274,Orange
10070356,0.0135,Orange
10070357,0.0355,Orange
10070358,0.0096,Orange
10070359,0.016,Lemon
10070360,0.0016,Lemon
10070361,0.0071,Orange
10070362,0.0319,Orange
10070363,0.0321,Lemon
10070364,0.022,Lemon
10070365,0.0323,Lemon
10070366,0.006,Apple
10070367,0.0341,Orange
10070368,0.0201,Orange
10070369,0.0377,Orange
10070370,0.0033,Apple
10070371,0.008,Apple
10070372,0.0068,Apple
10070373,0.0065,Lemon
10070374,0.0386,Lemon
10070375,0.0124,Orange
10070376,0.0035,Apple
10070377,0.0163,Apple
10070378,0.0222,Lemon
10070379,0.0323,Lemon
10070380,0.0239,Lemon
10070381,0.0379,Apple
10070382,0.0321,Orange
10070383,0.0222,Apple
10070384,0.0293,Lemon
10070385,0.0212,Orange
10070386,0.0102,Apple
10070387,0.024,Apple
10070388,0.0017,Lemon
10070389,0.0291,Orange
10070390,0.0283,Lemon
10070391,0.0,Apple
10070392,0.0234,Apple
10070393,0.0342,Lemon
10070394,0.0249,Lemon
10070395,0.0175,Orange
10070396,0.0377,Lemon
10070397,0.0362,Apple
10070398,0.0205,Orange
10070399,0.0352,Orange
10070400,0.0024,Lemon
10070401,0.0039,Lemon
10070402,0.0255,Orange
10070403,0.025,Orange
10070404,0.004,Lemon
10070405,0.0223,Orange
10070406,0.0146,Lemon
10070407,0.0314,Apple
10070408,0.0066,Orange
10070409,0.0327,Apple
10070410,0.0363,Lemon
10070411,0.028,Lemon
10070412,0.0354,Apple
10070413,0.0226,Orange
10070414,0.0047,Orange
10070415,0.0101,Orange
10070416,0.0211,Lemon
10070417,0.0164,Lemon
10070418,0.0331,Lemon
10070419,0.008,Lemon
10070420,0.0091,Orange
10070421,0.0241,Lemon
10070422,0.037,Orange
10070423,0.015,Orange
10070424,0.0183,Lemon
10070425,0.0358,Apple
10070426,0.0295,Apple
10070427,0.0223,Orange
10070428,0.0362,Orange
10070429,0.0287,Lemon
10070430,0.0223,Lemon
10070431,0.0361,Orange
10070432,0.0075,Orange
10070433,0.003,Orange
10070434,0.0337,Apple
10070435,0.0229,Lemon
10070436,0.0036,Orange
10070437,0.0369,Apple
10070438,0.0011,Lemon
10070439,0.0177,Orange
10070440,0.0336,Orange
10070441,0.0242,Orange
10070442,0.0043,Orange
10070443,0.0174,Orange
10070444,0.0146,Lemon
10070445,0.0083,Lemon
10070446,0.0264,Lemon
10070447,0.0368,Apple
10070448,0.0376,Orange
10070449,0.0137,Apple
10070450,0.0197,Orange
10070451,0.0297,Apple
10070452,0.0043,Orange
10070453,0.024,Lemon
10070454,0.0383,Orange
10070455,0.034,Apple
10070456,0.0192,Lemon
10070457,0.0119,Apple
10070458,0.0314,Lemon
10070459,0.0287,Apple
10070460,0.0296,Lemon
10070461,0.0026,Lemon
10070462,0.0006,Orange
10070463,0.0031,Apple
10070464,0.0045,Lemon
10070465,0.0091,Orange
10070466,0.0117,Lemon
10070467,0.0043,Lemon
10070468,0.0185,Lemon
10070469,0.0104,Lemon
10070470,0.025,Apple
10070471,0.0114,Orange
10070472,0.0273,Apple
10070473,0.0225,Apple
10070474,0.0248,Orange
10070475,0.0044,Orange
10070476,0.0211,Apple
10070477,0.0156,Lemon
10070478,0.0097,Orange
10070479,0.0138,Orange
10070480,0.0395,Lemon
10070481,0.0204,Apple
10070482,0.011,Lemon
10070483,0.0002,Apple
10070484,0.0306,Lemon
10070485,0.0002,Apple
10070486,0.0084,Apple
10070487,0.0232,Lemon
10070488,0.0059,Orange
10070489,0.0069,Lemon
10070490,0.0229,Orange
10070491,0.0111,Apple
10070492,0.0006,Orange
10070493,0.0384,Apple
10070494,0.0,Orange
10070495,0.0069,Orange
10070496,0.0288,Apple
10070497,0.029,Lemon
10070498,0.0319,Apple
10070499,0.0024,Orange
10070500,0.0214,Orange
10070501,0.0284,Lemon
10070502,0.0234,Lemon
10070503,0.0268,Orange
10070504,0.0332,Orange
10070505,0.0102,Lemon
10070506,0.0076,Lemon
10070507,0.0077,Apple
10070508,0.0203,Apple
10070509,0.0056,Apple
10070510,0.0251,Lemon
10070511,0.0185,Lemon
10070512,0.0058,Lemon
10070513,0.0249,Apple
10070514,0.0061,Lemon
10070515,0.0337,Lemon
10070516,0.0002,Apple
10070517,0.0075,Lemon
10070518,0.0103,Lemon
10070519,0.0153,Lemon
10070520,0.0304,Orange
10070521,0.0042,Apple
10070522,0.0022,Apple
10070523,0.0142,Apple
10070524,0.0245,Apple
10070525,0.0093,Lemon
10070526,0.0397,Orange
10070527,0.0234,Orange
10070528,0.0379,Apple
10070529,0.0291,Apple
10070530,0.0239,Orange
10070531,0.0001,Lemon
10070532,0.0279,Orange
10070533,0.0367,Orange
10070534,0.0312,Apple
10070535,0.0334,Orange
10070536,0.0191,Apple
10070537,0.0184,Orange
10070538,0.0253,Orange
10070539,0.0086,Lemon
10070540,0.0248,Lemon
10070541,0.0149,Lemon
10070542,0.0382,Orange
10070543,0.0345,Lemon
10070544,0.0231,Apple
10070545,0.0264,Lemon
10070546,0.0068,Orange
10070547,0.0053,Orange
10070548,0.0293,Orange
10070549,0.0331,Lemon
10070550,0.0249,Apple
10070551,0.0122,Orange
10070552,0.024,Lemon
10070553,0.0025,Apple
10070554,0.0246,Lemon
10070555,0.0269,Orange
10070556,0.0101,Orange
10070557,0.0246,Apple
10070558,0.0202,Lemon
10070559,0.0015,Lemon
10070560,0.0099,Apple
10070561,0.0232,Orange
10070562,0.0302,Orange
10070563,0.0291,Apple
10070564,0.0107,Apple
10070565,0.0295,Lemon
10070566,0.0364,Apple
10070567,0.0392,Orange
10070568,0.0109,Apple
10070569,0.0063,Orange
10070570,0.0006,Apple
10070571,0.0276,Orange
10070572,0.0116,Apple
10070573,0.0224,Lemon
10070574,0.0292,Orange
10070575,0.0087,Orange
10070576,0.01,Apple
10070577,0.0059,Apple
10070578,0.0325,Lemon
10070579,0.0254,Orange
10070580,0.0341,Orange
10070581,0.037,Apple
10070582,0.0032,Orange
10070583,0.0189,Orange
10070584,0.0365,Apple
10070585,0.0259,Lemon
10070586,0.0045,Orange
10070587,0.0395,Lemon
10070588,0.0197,Orange
10070589,0.0279,Orange
10070590,0.0352,Apple
10070591,0.0178,Apple
10070592,0.038,Lemon
10070593,0.0196,Apple
10070594,0.0271,Apple
10070595,0.027,Lemon
10070596,0.0343,Orange
10070597,0.0085,Apple
10070598,0.0299,Lemon
10070599,0.0104,Lemon
10070600,0.0122,Apple
10070601,0.0239,Lemon
10070602,0.0328,Lemon
10070603,0.0302,Orange
10070604,0.009,Orange
10070605,0.0364,Apple
10070606,0.0353,Apple
10070607,0.0324,Apple
10070608,0.0002,Lemon
10070609,0.0008,Apple
10070610,0.0196,Apple
10070611,0.0244,Apple
10070612,0.0367,Lemon
10070613,0.0385,Apple
10070614,0.01,Orange
10070615,0.0296,Apple
10070616,0.0062,Lemon
10070617,0.001,Apple
10070618,0.0014,Apple
10070619,0.0147,Apple
10070620,0.026,Apple
10070621,0.014,Orange
10070622,0.008,Orange
10070623,0.0012,Orange
10070624,0.0015,Orange
10070625,0.0175,Lemon
10070626,0.0174,Lemon
10070627,0.0206,Orange
10070628,0.0346,Lemon
10070629,0.0175,Orange
10070630,0.0306,Apple
10070631,0.0152,Apple
10070632,0.0381,Lemon
10070633,0.0025,Orange
10070634,0.0275,Lemon
10070635,0.0083,Orange
10070636,0.0398,Apple
10070637,0.0096,Orange
10070638,0.015,Orange
10070639,0.0155,Orange
10070640,0.0195,Lemon
10070641,0.0303,Orange
10070642,0.0314,Orange
10070643,0.0085,Orange
10070644,0.0144,Lemon
10070645,0.0286,Apple
10070646,0.0035,Orange
10070647,0.0064,Orange
10070648,0.0029,Lemon
10070649,0.0182,Apple
10070650,0.0376,Orange
10070651,0.0093,Apple
10070652,0.0289,Apple
10070653,0.0168,Orange
10070654,0.0388,Lemon
10070655,0.0383,Apple
10070656,0.0268,Orange
10070657,0.0211,Apple
10070658,0.0167,Orange
10070659,0.0,Apple
10070660,0.001,Orange
10070661,0.0089,Lemon
10070662,0.0319,Orange
10070663,0.034,Orange
10070664,0.0139,Lemon
10070665,0.0396,Orange
10070666,0.0111,Apple
10070667,0.0045,Lemon
10070668,0.0118,Apple
10070669,0.0065,Lemon
10070670,0.0207,Apple
10070671,0.0105,Orange
10070672,0.0332,Lemon
10070673,0.0078,Apple
10070674,0.0368,Apple
10070675,0.0246,Lemon
10070676,0.0004,Apple
10070677,0.0312,Orange
10070678,0.0147,Apple
10070679,0.0129,Lemon
10070680,0.0179,Apple
10070681,0.021,Lemon
10070682,0.0093,Orange
10070683,0.0001,Lemon
10070684,0.0079,Apple
10070685,0.0307,Lemon
10070686,0.0231,Lemon
10070687,0.0343,Lemon
10070688,0.022,Apple
10070689,0.0072,Lemon
10070690,0.0195,Apple
10070691,0.0329,Lemon
10070692,0.0205,Lemon
10070693,0.0059,Lemon
10070694,0.0162,Apple
10070695,0.0065,Orange
10070696,0.0236,Lemon
10070697,0.0251,Lemon
10070698,0.0005,Lemon
10070699,0.0264,Apple
10070700,0.0049,Lemon
10070701,0.0039,Orange
10070702,0.0244,Lemon
10070703,0.0304,Orange
10070704,0.0264,Orange
10070705,0.0315,Orange
10070706,0.0248,Orange
10070707,0.0132,Orange
10070708,0.038,Apple
10070709,0.019,Apple
10070710,0.0022,Apple
10070711,0.0245,Orange
10070712,0.0172,Lemon
10070713,0.014,Lemon
10070714,0.0123,Lemon
10070715,0.0242,Orange
10070716,0.0129,Orange
10070717,0.0158,Apple
10070718,0.0126,Apple
10070719,0.0127,Lemon
10070720,0.0269,Lemon
10070721,0.0044,Lemon
10070722,0.0006,Apple
10070723,0.0392,Apple
10070724,0.0111,Orange
10070725,0.0102,Lemon
10070726,0.007,Lemon
10070727,0.0319,Apple
